latitude,longitude
32.7094908,-117.1708757
32.7093827,-117.1619346
33.1148868,-117.0803608
32.8079273,-116.9506295
32.6961021,-117.0261697
32.812009,-116.9779704
32.5984543,-117.0645441
32.78037920000001,-116.9578274
33.2274737,-117.3260495
32.7202952,-117.0546369
32.7949378,-116.9446001
32.7949378,-116.9446001
32.663181,-117.09742
32.751918,-117.1082296
32.5901103,-116.9210627
33.1286542,-117.0800175
33.1302122,-117.0992858
33.1298258,-117.0600535
33.1272026,-117.0654966
33.12588849999999,-117.0786828
32.732524,-117.1712172
33.1430122,-117.052175
33.1144774,-117.0764012
33.23939840000001,-117.2907454
33.140582,-117.086861
32.75293190000001,-117.0644073
33.1236463,-117.3205879
33.1063456,-117.3135179
33.1129656,-117.301635
32.630841,-117.0761157
32.5785844,-116.9982256
33.1951409,-117.3829995
33.20556300000001,-117.370453
33.2058319,-117.3601187
33.1307595,-117.2612116
33.1911601,-117.3612247
33.2530314,-117.4223306
32.700318,-117.112494
32.7062812,-117.1494358
32.818787,-117.2687034
32.819257,-117.2587278
32.6067597,-117.0800624
33.1963587,-117.3838853
32.5789443,-117.1187162
32.7091137,-117.1629201
32.7483902,-117.1563409
33.2175926,-117.2414202
32.7483808,-117.1571919
32.7511531,-117.1486391
32.7671066,-117.1486658
32.7065586,-117.1515229
33.1503309,-117.3474585
32.7223574,-117.1293028
32.8440535,-116.8804467
32.5957658,-117.0269948
33.1503309,-117.3474585
32.6668179,-116.9586351
32.6402176,-116.9621774
33.0338287,-117.2697198
33.120541,-117.300586
32.7853902,-117.1293627
33.0203284,-117.0747934
32.77776619999999,-117.0094676
32.6703285,-116.9415626
33.102637,-117.247421
32.6079332,-117.0758996
32.667622,-117.113133
32.7136328,-117.160169
32.7225735,-117.2309505
32.6320995,-117.0853758
32.7498668,-117.1015222
32.9122793,-117.1345456
32.7115769,-117.1097393
32.7454972,-117.120908
32.7730202,-117.1360458
32.7536364,-117.2111325
32.7633331,-117.1151739
32.804436,-117.242302
32.804272,-117.0379836
32.798046,-117.2442138
32.5781625,-117.0864148
32.7248214,-117.0840965
32.8173657,-117.0995433
32.6621294,-117.0922541
32.9487069,-117.2497189
33.168399,-117.3373883
32.6865158,-117.0448428
32.7536364,-117.2111325
32.7975364,-117.2557758
32.8348393,-117.1659523
32.722213,-117.0825286
32.6370114,-116.9543305
33.1236463,-117.3205879
32.7856444,-116.9984897
32.7856444,-116.9984897
32.7870621,-116.9298653
32.6703559,-117.0922829
32.6751284,-117.0976801
32.6812986,-117.0908974
32.7199193,-117.1691895
33.1913829,-117.3197589
32.757482,-116.9821913
33.1830693,-117.1616594
33.0409717,-117.1585692
33.1063456,-117.3135179
32.6154247,-116.983456
33.1503309,-117.3474585
33.1236463,-117.3205879
33.1589539,-117.3496367
33.1182456,-117.3127167
33.1307595,-117.2612116
32.6398502,-117.0081719
32.7269599,-117.0334805
33.0367977,-116.8780466
32.7220743,-117.2286273
32.7042331,-117.1599742
33.1489124,-117.1990825
32.7051407,-117.0102308
32.6413353,-117.0935216
32.7459739,-117.0859648
32.7250994,-117.0251881
33.3793741,-117.2521975
33.2294364,-117.2460714
32.6992466,-117.0830313
33.102637,-117.247421
33.2203471,-117.2983678
33.116159,-117.272441
32.7323884,-117.0371815
33.05378,-117.1400714
32.7438244,-117.0448134
33.0252641,-117.2817971
32.7438244,-117.0448134
32.7079701,-117.0009299
33.0255339,-116.8572507
33.195696,-117.252179
32.6861829,-117.0836867
33.2163246,-117.3716299
33.22809489999999,-117.3342403
32.6607081,-117.1049521
33.1266409,-117.321292
32.7540751,-117.13265
32.796963,-117.25367
33.2123093,-117.3438638
32.9016576,-117.2427859
33.2145732,-117.3506526
32.7479418,-117.2119619
33.2296537,-117.2865561
32.7436003,-117.0342312
32.800201,-117.238991
